,Year,To_Country,Participant,Song,Total_Points,Round,Rank,Winner,danceability,wins_up_to_the_year,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Albania,Armenia,Australia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Latvia,Lithuania,Luxembourg,Malta,"Moldova, Republic of",Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,won_last_year,Total_Participations_Up_To_The_Year,Top3_Count
1049,2010,Ireland,Niamh Kavanagh,It's For You,25,Final,23,0,0.395,7,0.464,0.0,-5.174,1.0,0.0294,0.329,1.21e-06,0.0917,0.16,129.634,179973.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,41.0,12.0
1050,2010,Belarus,3+2,Butterflies,18,Final,24,0,0.497,0,0.294,7.0,-29.038,1.0,0.331,0.786,0.154,0.101,0.0958,145.331,572173.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
1060,2010,United Kingdom,Josh,That Sounds Good To Me,10,Final,25,0,0.55,5,0.69,7.0,-10.705,1.0,0.0357,0.14,0.871,0.179,0.375,124.007,184047.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,23.0
1098,2011,Azerbaijan,Ell/Nikki,Running Scared,221,Final,1,1,0.448,1,0.576,0.0,-9.597,1.0,0.032,0.000312,0.21,0.203,0.106,171.912,180000.0,8,0,0,8,0,6,3,8,0,10,8,0,0,8,5,6,8,0,5,7,8,0,4,0,0.0,2,8,0,12,10,0,0,6,0,0,8,8,10,12,10,0,7,0,0,3,1,12,10,0,0,4.0,2.0
1085,2011,Italy,Raphael Gualazzi,Madness Of Love,189,Final,2,0,0.528,2,0.414,0.0,-7.316,1.0,0.035,0.72,0.00122,0.221,0.374,143.655,212293.0,12,6,0,6,1,3,6,6,0,0,1,0,0,6,3,8,7,3,10,4,3,5,0,0,0.0,12,10,0,10,0,0,0,0,1,0,10,10,6,0,12,2,0,3,12,0,4,0,0,7,0,36.0,8.0
1081,2011,Sweden,Eric Saade,Popular,185,Final,3,0,0.535,4,0.963,9.0,-4.654,1.0,0.0966,0.000547,0.0,0.0525,0.489,125.019,180813.0,0,4,0,0,3,4,4,5,0,4,10,0,10,12,6,10,1,0,6,10,7,4,12,0,0.0,0,0,0,6,3,0,0,10,6,10,0,0,3,1,6,1,10,4,5,0,0,4,1,3,0,50.0,10.0
1088,2011,Ukraine,Mika Newton,Angel,159,Final,4,0,0.543,1,0.578,8.0,-6.898,1.0,0.0278,0.0648,1.11e-05,0.0896,0.384,168.042,382853.0,3,12,0,0,12,10,0,0,8,5,5,0,0,0,0,0,10,0,7,0,0,0,7,7,0.0,0,0,0,4,8,0,0,0,7,0,2,7,2,10,0,6,12,6,0,2,0,7,0,0,0,9.0,3.0
1077,2011,Denmark,A Friend In London,New Tomorrow,134,Final,5,0,0.552,2,0.962,7.0,-6.374,1.0,0.051,0.00196,2.92e-05,0.0593,0.238,151.993,187083.0,0,0,0,0,0,1,0,0,7,0,3,0,0,10,0,7,0,6,0,0,12,12,10,0,0.0,6,0,0,5,0,0,0,12,0,7,3,0,0,0,4,0,6,8,0,10,0,0,0,5,0,38.0,6.0
1076,2011,Bosnia & Herzegovina,Dino Merlin,Love In Rewind,125,Final,6,0,0.526,0,0.722,6.0,-6.165,0.0,0.0317,0.506,0.0,0.0573,0.348,84.103,175833.0,7,0,0,12,0,0,0,0,2,7,0,0,0,0,0,5,0,7,3,0,0,0,0,4,0.0,0,0,0,0,0,0,0,8,12,4,0,0,0,0,0,12,0,12,0,8,12,10,0,0,0,17.0,1.0
1083,2011,Greece,Loucas Yiorkas feat. Stereo Mike,Watch My Dance,120,Final,7,0,0.615,1,0.827,2.0,-4.796,0.0,0.0327,0.00306,1.57e-05,0.222,0.0695,126.012,176500.0,10,7,0,0,8,0,8,0,10,0,12,0,0,0,0,0,6,10,0,8,0,0,0,2,0.0,0,0,0,0,1,0,0,0,3,0,0,0,8,8,8,3,0,0,0,0,2,0,6,0,0,32.0,4.0
1080,2011,Ireland,Jedward,Lipstick,119,Final,8,0,0.776,7,0.608,8.0,-8.048,1.0,0.0688,0.102,1.42e-06,0.315,0.592,138.104,176974.0,0,0,0,4,0,0,7,2,3,0,0,0,12,0,10,0,0,8,0,0,4,0,0,0,0.0,10,0,0,8,0,0,0,5,0,0,1,6,0,0,0,0,8,0,7,12,0,0,0,12,0,42.0,12.0
1086,2011,Georgia,Eldrine,One More Day,110,Final,9,0,0.629,0,0.862,8.0,-5.142,0.0,0.0403,0.00289,4.96e-05,0.251,0.396,115.998,245449.0,0,10,0,0,10,12,0,0,1,0,0,0,0,3,0,0,0,0,8,5,0,0,2,0,0.0,0,12,0,0,7,0,0,0,0,0,7,0,0,6,7,0,0,0,0,0,0,8,12,0,0,4.0,0.0
1095,2011,Germany,Lena,Taken By A Stranger,107,Final,10,0,0.783,2,0.31,0.0,-8.938,0.0,0.0503,0.426,0.11,0.108,0.105,160.005,204867.0,0,0,0,10,0,8,5,3,0,1,0,0,8,0,0,3,0,0,4,0,6,0,0,6,0.0,8,2,0,0,0,0,0,7,0,5,4,0,0,0,0,0,0,7,3,6,8,3,0,0,1,54.0,11.0
1097,2011,United Kingdom,Blue,I Can,100,Final,11,0,0.282,5,0.527,9.0,-5.508,0.0,0.0337,0.295,0.187,0.0942,0.182,135.246,343127.0,6,2,0,0,5,2,0,0,12,0,4,0,3,0,0,1,0,0,2,0,2,6,1,10,0.0,5,3,0,7,4,0,0,0,5,1,0,3,0,4,2,0,0,1,0,0,0,6,3,0,0,54.0,23.0
1096,2011,Moldova,Zdob și Zdub,So Lucky,97,Final,12,0,0.74,0,0.888,4.0,-3.857,0.0,0.0613,0.0073,0.0037,0.104,0.805,148.032,229747.0,0,0,0,5,7,7,1,0,0,0,0,0,0,0,0,4,5,4,0,0,0,8,0,8,0.0,0,4,0,0,0,0,0,0,0,0,0,5,12,7,0,0,5,0,0,0,0,0,7,8,0,6.0,0.0
1091,2011,Slovenia,Maja Keuc,No One,96,Final,13,0,0.281,0,0.812,5.0,-2.714,0.0,0.0416,0.0845,3.53e-05,0.114,0.315,176.262,181987.0,0,0,0,3,0,0,0,12,0,12,6,0,7,2,0,0,0,1,0,6,0,2,3,0,0.0,3,0,0,3,0,0,0,2,10,0,0,1,4,5,1,10,1,0,0,0,0,2,0,0,0,11.0,0.0
1087,2011,Serbia,Nina,Čaroban,85,Final,14,0,0.621,1,0.542,7.0,-5.886,1.0,0.0385,0.0815,0.0,0.107,0.241,81.997,175240.0,1,1,0,7,0,0,0,10,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,0,5,0,0,0,0,0,3,8,6,6,0,0,0,5,0,0,10,4,0,6,0,0,0,0,4.0,1.0
1084,2011,France,Amaury Vassili,Sognu,82,Final,15,0,0.292,5,0.771,10.0,-3.726,0.0,0.0453,0.797,0.196,0.148,0.228,128.235,175667.0,2,5,0,0,0,0,12,4,0,6,7,0,0,0,4,0,2,0,12,0,0,0,0,1,0.0,1,0,0,1,2,0,0,0,0,0,0,2,0,3,3,0,0,0,10,0,0,0,5,0,0,53.0,16.0
1074,2011,Russia,Alexej Vorobjov,Get You,77,Final,16,0,0.673,1,0.596,11.0,-6.489,0.0,0.0438,0.316,1.88e-05,0.107,0.22,75.022,226720.0,4,8,0,0,4,5,0,0,4,0,2,0,0,5,0,0,4,5,1,3,1,0,8,0,0.0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,15.0,5.0
1094,2011,Romania,Hotel FM,Change,77,Final,17,0,0.55,0,0.49,2.0,-10.732,1.0,0.0572,0.368,9.96e-05,0.917,0.609,74.656,432040.0,0,0,0,1,6,0,10,0,6,0,0,0,4,1,0,0,0,0,0,1,0,1,6,12,0.0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,13.0,2.0
1093,2011,Austria,Nadine Beiler,The Secret Is Love,64,Final,18,0,0.506,1,0.466,7.0,-5.01,1.0,0.0382,0.213,0.0,0.0953,0.0981,122.785,179819.0,0,3,0,0,0,0,0,7,5,3,0,0,1,0,1,0,3,12,0,2,0,0,0,0,0.0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,5,0,4,7,1,0,2,0,42.0,1.0
1078,2011,Lithuania,Evelina Sašenko,C'est Ma Vie,63,Final,19,0,0.255,0,0.285,4.0,-8.799,1.0,0.0321,0.508,0.0,0.171,0.085,162.614,185250.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0.0,7,0,0,0,0,0,0,0,0,3,12,0,1,2,0,7,0,0,1,0,0,0,0,6,0,8.0,0.0
1090,2011,Iceland,Sjonni's Friends,Coming Home,61,Final,20,0,0.63,0,0.724,2.0,-5.827,1.0,0.0362,0.334,0.0,0.178,0.805,91.948,182161.0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,8,0,0,0,0,12,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,2,1,10,0,0,4,0,21.0,2.0
1075,2011,Finland,Paradise Oskar,Da Da Dam,57,Final,21,0,0.491,1,0.509,2.0,-8.374,1.0,0.0295,0.173,5e-06,0.301,0.183,72.964,182200.0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,2,0,0,10,3,0,0,0.0,0,1,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,7,5,0,0,0,0,42.0,1.0
1079,2011,Hungary,Kati Wolf,What About My Dreams?,53,Final,22,0,0.594,0,0.826,4.0,-7.117,0.0,0.043,0.000161,0.872,0.0932,0.0632,126.007,320000.0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,6,5,0,0,4,0,0,7.0,0.0
1089,2011,Spain,Lucía Pérez,Que Me Quiten Lo Bailao - They Can't Take The Fun Away From Me,50,Final,23,0,0.426,2,0.613,0.0,-6.812,1.0,0.0452,0.513,0.0,0.145,0.25,149.922,269875.0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,12,5,0,0,0,2,2,0,0,3,0,0,1,0,51.0,7.0
1082,2011,Estonia,Getter Jaani,Rockefeller Street,44,Final,24,0,0.659,1,0.936,2.0,-3.519,1.0,0.0606,0.283,0.0207,0.192,0.884,161.983,155009.0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,7,0,0,0,0,0,0,7,5,0,0.0,4,7,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11.0,2.0
1092,2011,Switzerland,Anna Rossinelli,In Love For A While,19,Final,25,0,0.761,2,0.398,9.0,-6.472,1.0,0.0375,0.251,0.0,0.0976,0.652,127.919,168949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,10,0,46.0,7.0
1112,2012,Sweden,Loreen,Euphoria,372,Final,1,1,0.561,5,0.783,11.0,-4.727,0.0,0.0428,0.135,1.42e-05,0.282,0.391,132.065,181787.0,5,0,0,12,7,6,12,8,8,7,10,0,12,12,12,12,8,12,6,12,12,12,12,0,0.0,12,10,0,6,7,0,7,12,6,12,0,3,10,12,3,10,12,10,12,0,7,6,6,12,0,51.0,11.0
1110,2012,Russia,Buranovskiye Babushki,Party For Everybody,259,Final,2,0,0.655,1,0.849,0.0,-5.029,0.0,0.127,0.187,0.0,0.346,0.619,125.964,171768.0,3,0,0,5,10,12,8,3,6,6,5,0,8,8,8,4,5,7,4,7,7,6,7,10,0.0,10,6,0,3,6,0,4,4,4,8,0,8,4,0,10,7,3,8,8,7,0,7,10,3,0,16.0,6.0
1116,2012,Serbia,Željko Joksimović,Nije Ljubav Stvar,214,Final,3,0,0.31,1,0.457,1.0,-6.12,0.0,0.0325,0.805,0.0,0.104,0.377,106.21,182348.0,1,0,0,10,0,0,5,10,12,12,7,0,0,0,2,8,0,10,8,4,3,0,0,6,0.0,0,5,0,5,3,0,12,10,10,10,0,5,5,4,6,0,7,12,0,10,10,0,2,0,0,5.0,2.0
1111,2012,Azerbaijan,Sabina Babayeva,When The Music Dies,150,Final,4,0,0.224,1,0.591,1.0,-4.425,0.0,0.0332,0.605,2.38e-05,0.433,0.303,184.842,179995.0,4,0,0,0,0,7,0,7,10,0,8,0,0,0,0,0,10,0,5,0,0,1,8,0,0.0,0,12,0,12,10,0,5,0,2,0,0,0,0,10,4,3,6,0,0,0,0,12,12,2,1,5.0,2.0
1106,2012,Albania,Rona Nishliu,Suus,146,Final,5,0,0.771,0,0.926,0.0,-1.481,0.0,0.111,0.308,0.0,0.268,0.746,100.026,255200.0,0,0,0,8,0,0,10,6,4,5,4,0,5,0,6,0,3,6,10,8,0,0,0,12,0.0,1,0,0,1,0,0,10,0,12,0,0,0,1,0,12,1,0,3,0,1,12,5,0,0,0,6.0,0.0
1099,2012,Estonia,Ott Lepland,Kuula,120,Final,6,0,0.354,1,0.445,5.0,-7.234,1.0,0.0323,0.204,8.98e-06,0.119,0.165,128.735,259000.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,10,0,4,0,0,10,8,0,0,0.0,8,8,0,0,2,0,0,7,0,7,0,7,0,6,0,0,10,0,6,8,0,0,1,4,0,12.0,2.0
1122,2012,Türkiye,Can Bonomo,Love Me Back,112,Final,7,0,0.698,1,0.959,4.0,-5.127,1.0,0.0721,0.183,0.0,0.726,0.639,102.022,181745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,3.0
1120,2012,Germany,Roman Lob,Standing Still,110,Final,8,0,0.549,2,0.723,10.0,-5.509,1.0,0.0305,0.0064,0.0,0.066,0.101,108.01,205800.0,2,0,0,4,0,0,0,0,0,4,0,0,10,10,1,7,2,0,0,10,0,10,0,8,0.0,7,3,0,2,0,0,0,2,0,3,0,10,0,0,0,0,0,2,3,0,4,0,0,6,0,55.0,11.0
1100,2012,Italy,Nina Zilli,L'Amore È Femmina (Out Of Love),101,Final,9,0,0.614,2,0.789,3.0,-3.754,0.0,0.0442,0.00093,0.0,0.216,0.479,140.026,179187.0,7,0,0,0,0,0,0,0,0,2,2,0,3,7,0,1,4,2,3,5,0,2,4,0,0.0,0,4,0,10,5,0,2,0,5,4,0,2,0,0,7,0,5,5,1,0,5,0,4,0,0,37.0,8.0
1121,2012,Spain,Pastora Soler,Quédate Conmigo (Stay With Me),97,Final,10,0,0.494,2,0.657,8.0,-5.366,1.0,0.025,0.357,0.0,0.52,0.198,84.009,182893.0,0,0,0,6,0,0,6,5,3,0,6,0,0,4,3,6,0,0,0,1,2,0,10,0,0.0,0,0,0,0,0,0,0,6,0,0,0,12,6,0,1,0,0,0,0,4,8,0,0,8,0,52.0,7.0
1114,2012,Moldova,Pasha Parfeny,Lăutar,81,Final,11,0,0.664,0,0.856,7.0,-4.247,0.0,0.0571,0.106,0.0,0.214,0.6,107.044,186149.0,0,0,0,1,0,5,0,0,0,1,0,0,7,0,0,0,0,0,2,2,0,0,5,4,0.0,0,0,0,0,0,0,3,0,0,0,0,6,12,7,8,0,0,1,7,0,2,0,8,0,0,7.0,0.0
1117,2012,Romania,Mandinga,Zaleilah,71,Final,12,0,0.691,0,0.819,0.0,-4.722,1.0,0.0505,0.0264,0.000641,0.32,0.812,126.989,218480.0,0,0,0,0,6,0,3,0,0,0,3,0,1,0,0,2,0,0,7,0,0,5,6,7,0.0,0,0,0,0,12,0,0,0,0,0,0,4,0,1,0,0,0,0,10,0,0,4,0,0,0,14.0,2.0
1118,2012,North Macedonia,Kaliopi,Crno I Belo,71,Final,13,0,0.649,0,0.389,2.0,-19.962,1.0,0.0345,0.249,0.923,0.0985,0.745,115.172,150240.0,8,0,0,0,0,2,0,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,1,6,0,0,0,8,3,0,0,8.0,0.0
1104,2012,Lithuania,Donny Montell,Love Is Blind,70,Final,14,0,0.571,0,0.566,3.0,-7.346,0.0,0.0408,0.485,0.0,0.105,0.175,123.881,187000.0,0,0,0,0,4,8,0,0,5,0,0,0,0,3,0,3,12,0,0,0,0,7,0,0,0.0,4,0,0,4,0,0,1,1,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,9.0,0.0
1115,2012,Ukraine,Gaitana,Be My Guest,65,Final,15,0,0.42,1,0.817,5.0,-4.039,0.0,0.0781,0.000883,3.87e-05,0.232,0.321,127.713,182813.0,0,0,0,0,3,10,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,3,0,3,0.0,6,2,0,7,8,0,0,0,3,1,0,1,0,8,0,0,0,0,2,0,0,0,0,0,0,10.0,3.0
1102,2012,Cyprus,Ivi Adamou,La La Love,65,Final,16,0,0.725,0,0.832,9.0,-2.961,1.0,0.0486,0.0568,0.0,0.183,0.647,131.038,182733.0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,0,0,5,12,0,0,0,0,0,25.0,0.0
1123,2012,Greece,Eleftheria Eleftheriou,Aphrodisiac,64,Final,17,0,0.635,1,0.858,11.0,-5.092,0.0,0.0339,0.00173,2.14e-05,0.296,0.87,110.011,179440.0,12,0,0,0,5,0,2,1,1,0,12,0,0,0,0,0,1,1,0,0,0,0,2,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,0,4,0,0,0,0,0,3,5,0,0,33.0,4.0
1105,2012,Bosnia & Herzegovina,Maya Sar,Korake Ti Znam,55,Final,18,0,0.379,0,0.347,9.0,-7.503,1.0,0.0321,0.715,0.0,0.244,0.436,122.308,183787.0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,5,2,7,0,0,1,10,0,0,0,18.0,1.0
1119,2012,Ireland,Jedward,Waterline,46,Final,19,0,0.659,7,0.731,10.0,-5.555,1.0,0.0385,0.000886,0.0,0.0728,0.863,144.034,183093.0,0,0,0,0,1,1,4,0,0,3,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0.0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,43.0,12.0
1103,2012,Iceland,Greta Salóme & Jónsi,Never Forget,46,Final,20,0,0.451,0,0.539,5.0,-12.399,1.0,0.0509,0.0338,0.0,0.202,0.31,134.192,179104.0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,7,0,0,3,0,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,22.0,2.0
1124,2012,Malta,Kurt Calleja,This Is The Night,41,Final,21,0,0.651,0,0.874,0.0,-4.176,1.0,0.0404,0.00118,0.0,0.0678,0.636,122.02,182480.0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,0,0,0,0,2,7,5,0,21.0,4.0
1101,2012,France,Anggun,Echo (You And I),21,Final,22,0,0.58,5,0.786,10.0,-4.864,1.0,0.0332,0.00434,0.0,0.105,0.7,136.95,183520.0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,54.0,16.0
1113,2012,Denmark,Soluna Samay,Should've Known Better,21,Final,23,0,0.592,2,0.605,5.0,-4.953,0.0,0.0354,0.109,0.0,0.0791,0.286,95.009,183362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,5,0,0,5,0,0,2,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,6.0
1107,2012,Hungary,Compact Disco,Sound Of Our Hearts,19,Final,24,0,0.411,0,0.798,11.0,-4.269,0.0,0.0379,0.0186,7.66e-06,0.166,0.276,159.936,179880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,8,0,0,0,0,1,0,0,0,8.0,0.0
1108,2012,United Kingdom,Engelbert Humperdinck,Love Will Set You Free,12,Final,25,0,0.462,5,0.317,2.0,-8.373,0.0,0.0292,0.859,0.0,0.143,0.236,120.137,178867.0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,23.0
1109,2012,Norway,Tooji,Stay,7,Final,26,0,0.607,3,0.905,5.0,-3.085,0.0,0.107,0.00462,0.0,0.0826,0.589,127.011,179147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,49.0,5.0
1146,2013,Denmark,Emmelie de Forest,Only Teardrops,281,Final,1,1,0.586,3,0.855,0.0,-4.131,1.0,0.0583,0.0853,0.0,0.329,0.42,110.986,181173.0,1,4,0,5,5,1,10,0,2,10,7,0,0,8,7,12,7,10,7,10,12,12,8,12,0.0,6,2,0,6,6,0,10,10,12,7,0,0,6,4,0,12,0,12,8,10,3,0,5,12,0,40.0,7.0
1150,2013,Azerbaijan,Farid Mammadov,Hold Me,234,Final,2,0,0.511,1,0.778,10.0,-3.605,0.0,0.0292,0.0123,0.0,0.184,0.359,89.998,174571.0,7,0,0,12,0,10,5,0,12,7,8,0,0,0,0,8,12,4,12,12,7,2,12,0,0.0,3,12,0,12,8,0,12,2,0,0,0,0,10,12,2,5,0,3,7,0,6,0,10,0,0,6.0,3.0
1142,2013,Ukraine,Zlata Ognevich,Gravity,214,Final,3,0,0.323,1,0.779,0.0,-3.808,1.0,0.0786,0.521,0.0,0.295,0.455,175.715,180042.0,0,12,0,1,12,12,8,0,10,12,10,0,3,10,0,0,8,0,8,7,3,8,10,5,0.0,7,10,0,10,12,0,0,5,0,1,0,0,4,1,0,10,0,0,10,0,0,0,0,5,0,11.0,4.0
1140,2013,Norway,Margaret Berger,I Feed You My Love,191,Final,4,0,0.339,3,0.952,11.0,-4.418,0.0,0.424,0.004,0.000208,0.241,0.395,192.179,182560.0,2,3,0,0,2,3,7,0,1,3,4,0,12,3,12,0,4,7,4,2,10,0,6,8,0.0,8,6,0,3,2,0,4,6,8,0,0,0,8,7,7,7,0,5,5,12,7,0,3,0,0,50.0,5.0
1126,2013,Russia,Dina Garipova,What If,174,Final,5,0,0.565,1,0.895,0.0,-5.354,1.0,0.04,0.194,0.0,0.101,0.592,149.919,207228.0,0,7,0,0,0,8,4,0,5,6,5,0,7,12,2,6,6,2,0,0,1,10,7,0,0.0,12,7,0,0,7,0,7,4,6,0,0,0,0,0,0,8,0,10,6,5,0,0,4,10,0,17.0,6.0
1143,2013,Greece,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,152,Final,6,0,0.573,1,0.939,2.0,-4.336,0.0,0.0399,0.0071,0.0,0.0319,0.725,172.01,377173.0,10,8,0,7,4,6,2,0,7,5,12,0,6,0,1,0,0,6,0,1,0,0,2,7,0.0,1,0,0,4,0,0,8,1,4,5,0,0,7,10,12,0,0,0,0,0,8,0,0,8,0,34.0,4.0
1141,2013,Italy,Marco Mengoni,L'Essenziale,126,Final,7,0,0.556,2,0.632,6.0,-4.438,1.0,0.0359,0.196,0.0,0.114,0.152,126.03,218893.0,12,1,0,10,0,0,6,0,0,8,6,0,0,0,0,10,2,0,6,0,0,0,0,0,0.0,0,0,0,8,0,0,6,0,10,0,0,0,1,0,4,4,0,8,12,0,12,0,0,0,0,38.0,8.0
1127,2013,Malta,Gianluca,Tomorrow,120,Final,8,0,0.719,0,0.645,9.0,-6.744,1.0,0.0286,0.726,0.0,0.0877,0.826,100.032,181928.0,0,6,0,0,8,7,0,0,0,0,3,0,4,5,0,2,3,5,3,8,5,0,0,10,0.0,5,0,0,0,0,0,0,8,3,10,0,0,5,0,10,0,0,0,1,0,0,0,2,7,0,22.0,4.0
1144,2013,Netherlands,Anouk,Birds,114,Final,9,0,0.167,4,0.407,11.0,-8.262,1.0,0.0324,0.614,0.0,0.112,0.0922,85.474,203027.0,4,0,0,8,0,0,12,0,0,2,0,0,10,7,8,0,0,0,0,5,8,6,0,0,0.0,0,4,0,0,0,0,0,0,2,8,0,0,2,3,0,0,0,7,0,8,4,0,0,6,0,45.0,5.0
1147,2013,Hungary,ByeAlex,Kedvesem (Zoohacker Remix),84,Final,10,0,0.657,0,0.642,5.0,-7.11,1.0,0.0685,0.432,0.0,0.155,0.57,171.785,186976.0,8,0,0,0,0,0,0,0,6,4,0,0,0,4,10,0,0,12,2,0,0,0,0,3,0.0,0,5,0,0,0,0,0,7,0,2,0,0,0,0,6,2,0,0,0,3,10,0,0,0,0,9.0,0.0
1132,2013,Moldova,Aliona Moon,O Mie,71,Final,11,0,0.621,0,0.718,2.0,-2.99,0.0,0.0306,0.563,0.0,0.182,0.311,128.02,183422.0,0,0,0,2,1,4,3,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,1,4,0.0,0,0,0,0,0,0,5,0,7,0,0,0,12,6,0,6,0,0,2,0,0,0,8,0,0,8.0,0.0
1129,2013,Belgium,Roberto Bellarosa,Love Kills,71,Final,12,0,0.464,1,0.681,6.0,-6.572,1.0,0.0347,0.0113,0.0,0.171,0.347,132.161,180893.0,0,0,0,3,0,0,0,0,0,0,0,0,5,2,3,5,0,0,0,4,0,4,0,0,0.0,2,0,0,0,0,0,0,12,0,3,0,0,0,8,5,3,0,2,0,7,0,0,0,3,0,47.0,3.0
1138,2013,Romania,Cezar,It's My Life,65,Final,13,0,0.551,0,0.913,0.0,-4.063,0.0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493.0,5,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,6,0,0,1,0.0,0,0,0,7,10,0,1,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,15.0,2.0
